Account,Default Radar Template,Name,Team,Competition,Competition Type,Competition Rank,Season,Nationality,Country Code,Date of Birth,Age,Woman Player?,Team Color 1,Team Color 2,Player Id,Player Name,First Name,Last Name,Nickname,Weight,Height,Birth Date,Country Id,Country,Team Id,Team Color 1st,Team Color 2nd,Competition Id,Competition Name,Season Id,Seasons,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Scoring Contribution,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbles Successfully Defended%,PAdj Tackles,Tack/Dribbled Past%,xGBuildup,Pass Forward%,Long Ball%,Passing%,Pressured Pass%,OBV
174,Centre Back,Morgan Williams,Yeovil Town,National League,1,5,2024/2025,England,gb-eng,1999-08-30,25,false,#4cac26,#faff05,9237089,Morgan Williams,,,,74,188,1999-08-30,618,England,579,#4cac26,#faff05,1065,National League,1317,2024/2025,Right Centre Back,Centre Back,2025-05-05 14:00:00.0,24160,27.950184,28,2515.5166,25,0.071555875,0.7706926,0.6036585365853658,3.542016,0.33333334,1.0977526,0.75,0.2524739,0.29678068410462777,0.5087719298245614,0.8199195171026157,0.5859872611464968,0.068651855
174,Centre Back,Murray Wallace,Millwall,Championship,1,2,2024/2025,Scotland,gb-sct,1993-01-10,32,false,#1c1b55,#d2b082,7439,Murray Wallace,Murray,Wallace,,75,188,1993-01-10,522,Scotland,219,#1c1b55,#d2b082,1003,Championship,1317,2024/2025,Left Centre Back,Centre Back,2025-01-28 21:45:00.0,3838,8.94963,11,805.4667,8,0.0,1.1836469,0.6153846153846154,4.4694586,1.0,0.50162995,1.0,0.15822206,0.31868131868131866,0.40540540540540543,0.7472527472527473,0.578125,0.04345367
174,Centre Back,Mustapha Olagunju,Ebbsfleet United,National League,1,5,2024/2025,England,gb-eng,2002-01-01,23,false,#ED1C24,#FFF200,14105869,Mustapha Olagunju,,,,,186,2002-01-01,618,England,930566,#ED1C24,#FFF200,1065,National League,1317,2024/2025,Centre Back,Right Centre Back,2025-05-05 14:00:00.0,49132,25.318705,24,2278.6833,24,0.078992985,1.3256739,0.5933333333333334,3.5151877,0.6571429,2.0834124,0.8194444444444444,0.21678355,0.32929782082324455,0.5537190082644629,0.7929782082324455,0.6687116564417178,-0.01884971
174,Centre Back,Myles Kenlock,Barnet,National League,1,5,2024/2025,England,gb-eng,1996-11-26,28,false,#F08013,#00AB79,632690,Myles Kenlock,Myles,Kenlock,,67,185,1996-11-26,618,England,924789,#F08013,#00AB79,1065,National League,1317,2024/2025,Left Centre Back,Left Back,2025-04-12 11:30:00.0,11505,42.787594,41,3850.8833,41,0.04674252,1.8992709,0.5769230769230769,2.1034133,0.55172414,2.2182245,0.6818181818181818,0.5293145,0.2868307932786245,0.42700729927007297,0.819851504493943,0.7257142857142858,0.18075871
174,Centre Back,Nathaniel Phillips,Derby County,Championship,1,2,2024/2025,England,gb-eng,1997-03-21,28,false,#006eba,#fadc84,12154011,Nathaniel Phillips,Nathaniel,Phillips,,82,190,1997-03-21,618,England,42,#006eba,#fadc84,1003,Championship,1317,2024/2025,Right Centre Back,Centre Back,2025-05-03 11:30:00.0,30365,27.301853,32,2457.1667,24,0.10988265,0.6253881,0.6991150442477876,5.787153,0.7407407,1.3024759,0.8363636363636363,0.358048,0.3073639274279616,0.5850340136054422,0.7534685165421559,0.6096491228070176,-0.030611405
174,Centre Back,Nathan Ralph,Southend United,National League,1,5,2024/2025,England,gb-eng,1993-02-14,32,false,#003a80,#f9f69c,10880,Nathan Ralph,Nathan,Ralph,,69,175,1993-02-14,618,England,466597,#003a80,#f9f69c,1065,National League,1317,2024/2025,Left Centre Back,Left Wing Back,2025-06-01 14:00:00.0,11108,47.589626,43,4283.0664,42,0.10506491,1.7679859,0.7033333333333334,4.4337397,0.6333333,1.3484833,0.8285714285714286,0.39658266,0.4064665127020785,0.41333333333333333,0.7247113163972286,0.5926892950391645,0.18240273
174,Centre Back,Nathan Smith,Port Vale,League Two,1,4,2024/2025,England,gb-eng,1996-04-03,29,false,#228dfe,#ffe400,5818734,Nathan Smith,,,,70,180,1996-04-03,618,England,480844,#228dfe,#ffe400,1005,League Two,1317,2024/2025,Centre Back,Right Centre Back,2025-05-03 14:00:00.0,9317,23.043333,24,2073.9,22,0.043396503,0.68713754,0.7413793103448276,5.598149,0.75,1.2053872,0.9642857142857143,0.24612834,0.35118306351183065,0.49019607843137253,0.7496886674968867,0.5283018867924528,0.07376504
174,Centre Back,Nathan Thompson,Stevenage,League One,1,3,2024/2025,England,gb-eng,1990-11-09,34,false,#ff2d18,#fcd605,5520068,Nathan Thompson,,,,71,177,1990-11-09,618,England,480846,#ff2d18,#fcd605,1004,League One,1317,2024/2025,Right Centre Back,Centre Defensive Midfielder,2025-01-18 17:00:00.0,3823,14.10111,15,1269.1,14,0.0,0.70312154,0.49473684210526314,3.3330708,0.5625,2.332107,0.825,0.4081211,0.250788643533123,0.584,0.7933753943217665,0.7543859649122807,0.024787124
174,Centre Back,Nathan Thompson,Milton Keynes Dons,League Two,1,4,2024/2025,England,gb-eng,1990-11-09,34,false,#f2a42d,#e61e2a,5520068,Nathan Thompson,,,,71,177,1990-11-09,618,England,466600,#f2a42d,#e61e2a,1005,League Two,1317,2024/2025,Centre Back,,2025-01-28 21:45:00.0,3823,1.3518518,2,121.666664,2,0.0,3.1797252,0.6923076923076923,6.6575346,1.0,1.1139381,1.0,0.22347495,0.2564102564102564,0.8,0.8461538461538461,0.631578947368421,-0.09394986
174,Centre Back,Neill Byrne,Bradford City,League Two,1,4,2024/2025,Republic of Ireland,ie,1993-02-02,32,false,#84424a,#fcb850,13760856,Neill Byrne,,,,74,190,1993-02-02,1166,Republic of Ireland,466603,#84424a,#fcb850,1005,League Two,1317,2024/2025,Centre Back,Right Centre Back,2025-05-03 14:00:00.0,34811,25.67352,27,2310.6167,24,0.07790128,0.7320782,0.6164383561643836,3.5055578,0.7222222,1.4389787,0.8809523809523809,0.27950174,0.36608187134502923,0.41517857142857145,0.6795321637426901,0.5034965034965035,0.020166423
174,Centre Back,Nelson Sanca,Newport County AFC,League Two,1,4,2024/2025,England,gb-eng,2006-10-10,18,false,#f99b21,#4183b7,14211607,Nelson Sanca,,,,,,2006-10-10,618,England,480850,#f99b21,#4183b7,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2024-09-07 17:00:00.0,416259,1.1414814,1,102.73333,0,0.0,0.36539546,0.5,2.6281636,1.0,0.7307909,1.0,0.024845175,0.3448275862068966,0.5,0.7241379310344828,0.2,-0.028690783
174,Centre Back,Neo Eccleston,Huddersfield Town,League One,1,3,2024/2025,England,gb-eng,2003-08-11,21,false,#1361ab,#f9d925,14234654,Neo Arlee Ifny Eccleston,,,Neo Eccleston,,,2003-08-11,618,England,262,#1361ab,#f9d925,1004,League One,1317,2024/2025,Right Centre Back,Right Back,2025-05-03 14:00:00.0,432065,2.3585184,3,212.26666,2,0.0,1.5846323,0.8235294117647058,5.93593,0.2857143,1.8741032,0.4444444444444444,0.38641834,0.34868421052631576,0.4444444444444444,0.7828947368421053,0.68,-0.14768358
174,Centre Back,Niall Canavan,Barrow,League Two,1,4,2024/2025,Republic of Ireland,ie,1991-04-11,34,false,#295998,#D7605B,5520107,Niall Canavan,,,,76,191,1991-04-11,1166,Republic of Ireland,933844,#295998,#D7605B,1005,League Two,1317,2024/2025,Centre Back,Left Centre Back,2025-05-03 14:00:00.0,4792,38.40222,36,3456.2,35,0.026040161,0.5821185,0.695067264573991,4.036225,0.6571429,1.002249,0.7222222222222222,0.21948172,0.3949919224555735,0.4943820224719101,0.7205169628432956,0.5745614035087719,0.009169588
174,Centre Back,Niall Maher,Eastleigh,National League,1,5,2024/2025,England,gb-eng,1995-07-31,29,false,#325196,#F9E61A,286836,Niall Maher,Niall,Maher,,76,178,1995-07-31,618,England,930575,#325196,#F9E61A,1065,National League,1317,2024/2025,Left Centre Back,Centre Back,2025-03-11 21:45:00.0,50532,35.885372,35,3229.6836,34,0.08359952,0.70005774,0.6666666666666666,3.0095828,0.84615386,1.00418,0.8392857142857143,0.27650195,0.3833570412517781,0.5263157894736842,0.7574679943100996,0.6178010471204188,0.10113556
174,Centre Back,Nico Lawrence,Milton Keynes Dons,League Two,1,4,2024/2025,England,gb-eng,2003-11-22,21,false,#f2a42d,#e61e2a,14140273,Nico Lawrence,,,,,184,2003-11-22,618,England,466600,#f2a42d,#e61e2a,1005,League Two,1317,2024/2025,Centre Back,Left Centre Back,2025-03-15 17:00:00.0,222858,23.539999,22,2118.5999,22,0.0,1.6354711,0.6527777777777778,3.9932034,0.7,0.91602397,0.7619047619047619,0.3331251,0.26108682073703937,0.4581005586592179,0.8557151780137414,0.6996197718631179,0.14965786
174,Centre Back,Nigel Lonwijk,Huddersfield Town,League One,1,3,2024/2025,Netherlands,nl,2002-10-27,22,false,#1361ab,#f9d925,14111407,Nigel Lonwijk,,,,74,189,2002-10-27,268,Netherlands,262,#1361ab,#f9d925,1004,League One,1317,2024/2025,Left Centre Back,Left Back,2025-03-04 21:45:00.0,76206,20.482222,21,1843.4,21,0.097645655,2.654086,0.6470588235294118,3.2223067,0.53571427,2.247565,0.7547169811320755,0.2923451,0.324685534591195,0.43283582089552236,0.7900943396226415,0.6904761904761905,0.17867145
174,Centre Back,Nikola Katić,Plymouth Argyle,Championship,1,2,2024/2025,Bosnia and Herzegovina,ba,1996-10-10,28,false,#004f3e,#6ac6b2,5835341,Nikola Katić,,,,82,194,1996-10-10,506,Bosnia and Herzegovina,108,#004f3e,#6ac6b2,1003,Championship,1317,2024/2025,Centre Back,Right Centre Back,2025-05-03 11:30:00.0,9993,14.982962,15,1348.4666,14,0.06674248,0.5455573,0.7266187050359713,6.74099,0.7222222,1.0057323,0.7272727272727273,0.27394047,0.3382352941176471,0.39655172413793105,0.6838235294117647,0.5333333333333333,0.0020875433
174,Centre Back,Nikola Tavares,Barnet,National League,1,5,2024/2025,Croatia,hr,1999-01-17,26,false,#F08013,#00AB79,11417672,Nikola Tavares,Nikola,Tavares,,79,188,1999-01-17,8,Croatia,924789,#F08013,#00AB79,1065,National League,1317,2024/2025,Centre Back,Right Centre Back,2025-05-05 14:00:00.0,41436,33.875923,37,3048.833,33,0.08855847,2.0620022,0.6597510373443983,4.693599,0.8076923,2.3034134,0.8947368421052632,0.45772785,0.20411568409343714,0.6582278481012658,0.8670745272525028,0.7327586206896551,-0.01134423
174,Centre Back,Oisin Gallagher,Boston United,National League,1,5,2024/2025,Republic of Ireland,ie,2004-12-02,20,false,#F6A717,769AD4,14128879,Oisin Gallagher,,,,,,2004-12-02,1166,Republic of Ireland,930573,#F6A717,769AD4,1065,National League,1317,2024/2025,Left Centre Back,Right Defensive Midfielder,2025-02-08 17:00:00.0,141080,3.7120368,4,334.0833,4,0.0,0.6194718,0.7727272727272727,4.5796957,0.8333333,2.0148954,0.8888888888888888,0.2896699,0.35,0.5,0.63,0.45,0.12949418
174,Centre Back,Oisin Michael McEntee,Walsall,League Two,1,4,2024/2025,Republic of Ireland,ie,2001-01-05,24,false,#ed1a38,#a59560,14157240,Oisin Michael McEntee,,,,74,190,2001-01-05,1166,Republic of Ireland,466605,#ed1a38,#a59560,1005,League Two,1317,2024/2025,Right Centre Back,Right Centre Midfielder,2025-05-26 14:01:00.0,346841,25.365742,32,2282.9167,21,0.11826976,0.9466001,0.596,5.8740644,0.6451613,1.8031797,0.8428571428571429,0.39684993,0.46887966804979253,0.40825688073394495,0.5643153526970954,0.49056603773584906,0.18232429
174,Centre Back,Oliver Casey,Blackpool,League One,1,3,2024/2025,England,gb-eng,2000-12-19,24,false,#ff9420,#959595,13471524,Oliver Casey,Oliver,Casey,,83,188,2000-12-19,618,England,119,#ff9420,#959595,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 14:00:00.0,33229,46.347775,43,4171.3,43,0.06472803,1.5088209,0.6925373134328359,5.005634,0.84615386,1.977142,0.9285714285714286,0.41134855,0.23604060913705585,0.5784313725490197,0.8446700507614213,0.6275862068965518,0.071288444
174,Centre Back,Oliver Scott,Aldershot Town,National League,1,5,2024/2025,England,gb-eng,2000-10-22,24,false,#D83236,#3262B7,14135261,Oliver Scott,,,,,161,2000-10-22,618,England,934018,#D83236,#3262B7,1065,National League,1317,2024/2025,Left Centre Back,Left Wing Back,2025-02-25 21:45:00.0,179847,22.406298,24,2016.5668,21,0.044630308,1.2100133,0.3804347826086957,1.5620608,0.65217394,3.256012,0.8783783783783784,0.30399305,0.3433609958506224,0.35766423357664234,0.7302904564315352,0.5746268656716418,0.19968328
174,Centre Back,Ollie Clarke,Swindon Town,League Two,1,4,2024/2025,England,gb-eng,1992-06-29,32,false,#dc161b,#b48d00,5520054,Ollie Clarke,,,,75,180,1992-06-29,618,England,480843,#dc161b,#b48d00,1005,League Two,1317,2024/2025,Right Centre Back,Right Centre Midfielder,2025-05-03 14:00:00.0,3051,25.148891,30,2263.4001,26,0.23857912,0.7939695,0.5686274509803921,3.459397,0.58064514,2.3881361,0.8076923076923077,0.35670257,0.3234597156398104,0.38461538461538464,0.6528436018957346,0.5281385281385281,0.14073381
174,Centre Back,Ollie Harfield,Aldershot Town,National League,1,5,2024/2025,England,gb-eng,1998-01-09,27,false,#D83236,#3262B7,978930,Ollie Harfield,Ollie,Harfield,,78,178,1998-01-09,618,England,934018,#D83236,#3262B7,1065,National League,1317,2024/2025,Left Centre Back,Left Back,2024-09-21 17:00:00.0,47838,5.7424073,6,516.81665,6,0.0,1.9993848,0.7,1.2190009,0.5,1.4059029,0.7,0.45653737,0.3056872037914692,0.5,0.7962085308056872,0.6610169491525424,0.27460098
174,Centre Back,Ollie Kensdale,Southend United,National League,1,5,2024/2025,England,gb-eng,2000-04-20,25,false,#003a80,#f9f69c,8105672,Ollie Kensdale,,,,85,191,2000-04-20,618,England,466597,#003a80,#f9f69c,1065,National League,1317,2024/2025,Centre Back,Left Centre Back,2024-08-20 21:45:00.0,22295,3.3668518,3,303.01666,3,0.0,1.7008058,0.5333333333333333,2.376107,0.0,0.10282472,0.5,0.34950393,0.2839506172839506,0.5238095238095238,0.7962962962962963,0.8571428571428571,0.13269268
174,Centre Back,Timi Odusina,Woking,National League,1,5,2024/2025,England,gb-eng,1999-10-28,25,false,#FF395A,#75D2FE,14107258,Oluwarotimi Mark Odusina,,,Timi Odusina,74,186,1999-10-28,618,England,934019,#FF395A,#75D2FE,1065,National League,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-18 14:00:00.0,50774,17.460371,21,1571.4335,16,0.0,1.2632442,0.5806451612903226,3.0927176,0.71428573,1.8342497,0.8205128205128205,0.14162715,0.27993527508090615,0.5066666666666667,0.7912621359223301,0.58,0.039937872
174,Centre Back,Semi Ajayi,West Bromwich Albion,Championship,1,2,2024/2025,Nigeria,ng,1993-11-09,31,false,#0a1354,#959595,289553,Oluwasemilogo Adesewo Ibidapo Ajayi,Oluwasemilogo Adesewo Ibidapo,Ajayi,Semi Ajayi,83,193,1993-11-09,131,Nigeria,41,#0a1354,#959595,1003,Championship,1317,2024/2025,Right Centre Back,,2025-05-03 11:30:00.0,3923,14.780742,15,1330.2667,14,0.0,0.9886582,0.6666666666666666,2.7062242,0.6666667,1.3191631,0.85,0.4400691,0.213768115942029,0.6363636363636364,0.8768115942028986,0.7227722772277227,0.06808516
174,Centre Back,Omar Beckles,Leyton Orient,League One,1,3,2024/2025,Grenada,gd,1991-10-25,33,false,#c30203,#fff624,5520042,Omar Beckles,,,,78,188,1991-10-25,7467,Grenada,682945,#c30203,#fff624,1004,League One,1317,2024/2025,Right Centre Back,Centre Back,2025-05-25 12:01:00.0,4042,36.069077,35,3246.2168,32,0.11089832,1.2629328,0.6768558951965066,4.29731,0.76,1.0906923,0.8269230769230769,0.29220286,0.3246339910884787,0.38671875,0.7428389560789306,0.602112676056338,0.01069744
174,Centre Back,Omar Sowunmi,Bromley,League Two,1,4,2024/2025,England,gb-eng,1995-11-07,29,false,#d52029,#f7d8bb,5853623,Omar Sowunmi,,,,93,198,1995-11-07,618,England,682946,#d52029,#f7d8bb,1005,League Two,1317,2024/2025,Right Centre Back,Centre Back,2025-05-03 14:00:00.0,10635,32.261112,33,2903.5,29,0.15498535,1.033946,0.7346938775510204,6.695368,0.46153846,0.877033,0.7586206896551724,0.3258146,0.46971307120085015,0.4057142857142857,0.5844845908607864,0.48444444444444446,0.01867088
174,Centre Back,Oscar Wallin,Peterborough United,League One,1,3,2024/2025,Sweden,se,2001-07-09,23,false,#0067b4,#a5c2db,14147808,Oscar Wallin,,,,83,190,2001-07-09,2,Sweden,171,#0067b4,#a5c2db,1004,League One,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-30 18:45:00.0,276758,34.398705,34,3095.8835,32,0.0,1.4901683,0.5608108108108109,2.4128816,0.54545456,2.0725799,0.7294117647058823,0.3852759,0.20369420215495126,0.6129032258064516,0.8973832734735762,0.7832512315270936,0.010385145
174,Centre Back,Paddy McNair,West Bromwich Albion,Championship,1,2,2024/2025,Northern Ireland,gb-nir,1995-04-27,30,false,#0a1354,#959595,299470,Paddy McNair,Patrick,McNair,,72,183,1995-04-27,1373,Northern Ireland,41,#0a1354,#959595,1003,Championship,1317,2024/2025,Left Centre Back,,2024-10-26 17:00:00.0,9648,1.1137037,2,100.23334,2,0.0,0.9707447,1.0,0.8979048,,0.9707447,1.0,0.15389177,0.208955223880597,0.5,0.9253731343283582,1.0,0.20704673
174,Centre Back,Pascal Struijk,Leeds United,Championship,1,2,2024/2025,Netherlands,nl,1999-08-11,25,false,#0057a4,#ffe001,5439256,Pascal Struijk,Pascal,Struijk,,79,190,1999-08-11,268,Netherlands,184,#0057a4,#ffe001,1003,Championship,1317,2024/2025,Left Centre Back,Left Back,2025-04-05 11:30:00.0,33272,34.567776,35,3111.0999,31,0.086786024,1.1961948,0.7303921568627451,4.3103724,0.7741935,1.7319708,0.82,0.7607176,0.2575923893157702,0.5857988165680473,0.9012074643249177,0.6869300911854104,0.14837617
174,Centre Back,Patrick Bauer,Preston North End,Championship,1,2,2024/2025,Germany,de,1992-10-28,32,false,#0c2a8e,#959595,15913,Patrick Bauer,Patrick,Bauer,,88,192,1992-10-28,129,Germany,103,#0c2a8e,#959595,1003,Championship,1317,2024/2025,Right Centre Back,,2025-03-11 21:45:00.0,3059,0.17092593,1,15.383333,0,0.0,0.0,,0.0,,5.3378735,1.0,0.0,1.0,1.0,0.0,,0.91568804
174,Centre Back,Patrick Gamble,Fylde,National League,1,5,2024/2025,England,gb-eng,2003-10-05,21,false,#003C7F,#EF2E1F,14104392,Patrick Gamble,,,,,190,2003-10-05,618,England,930571,#003C7F,#EF2E1F,1065,National League,1317,2024/2025,Right Centre Back,Right Back,2024-10-26 19:30:00.0,47238,6.9866657,10,628.7999,6,0.0,1.8245112,0.6071428571428571,2.4332063,0.33333334,2.2308776,0.7894736842105263,0.13492653,0.29924242424242425,0.42857142857142855,0.803030303030303,0.7083333333333334,-0.005161521
174,Centre Back,Paudie O'Connor,Lincoln City,League One,1,3,2024/2025,Republic of Ireland,ie,1997-07-14,27,false,#f9413f,#05348e,3913690,Paudie O'Connor,Paudie,O'Connor,Paudie O'Connor,77,191,1997-07-14,1166,Republic of Ireland,480858,#f9413f,#05348e,1004,League One,1317,2024/2025,Centre Back,Left Centre Back,2025-05-03 14:00:00.0,4704,41.130924,39,3701.7832,38,0.17018825,1.5971997,0.7314410480349345,8.144724,0.61764705,0.8812466,0.7794117647058824,0.3647676,0.3416114790286976,0.5295698924731183,0.717439293598234,0.5714285714285714,0.07847215
174,Centre Back,Paul Dummett,Carlisle United,League Two,1,4,2024/2025,Wales,gb-wls,1991-09-26,33,false,#e71c2f,#1d6fb8,17497,Paul Dummett,Paul,Dummett,,82,183,1991-09-26,979,Wales,480855,#e71c2f,#1d6fb8,1005,League Two,1317,2024/2025,Left Centre Back,Centre Back,2025-05-03 14:00:00.0,3065,0.53425926,3,48.083336,1,0.0,0.0,0.8888888888888888,14.974003,0.0,0.0,0.0,0.92095953,0.5,0.5,0.7222222222222222,0.2857142857142857,0.1245698
174,Centre Back,Paul Huntington,Bradford City,League Two,1,4,2024/2025,England,gb-eng,1987-09-17,37,false,#84424a,#fcb850,634653,Paul Huntington,Paul,Huntington,,80,191,1987-09-17,618,England,466603,#84424a,#fcb850,1005,League Two,1317,2024/2025,Centre Back,Left Centre Back,2025-05-03 14:00:00.0,11816,11.299444,19,1016.95,9,0.0,0.9669082,0.7572815533980582,6.902994,0.75,1.1756135,0.9375,0.26925793,0.42382271468144045,0.3902439024390244,0.6786703601108033,0.5443037974683544,0.11727333
174,Centre Back,Paul Kalambayi,Dagenham & Redbridge,National League,1,5,2024/2025,England,gb-eng,1999-07-09,25,false,#343087,#ED3126,8308167,Paul Kalambayi,,,,70,189,1999-07-09,618,England,934021,#343087,#ED3126,1065,National League,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-05 14:00:00.0,22369,39.931667,39,3593.85,38,0.0,0.703407,0.6147540983606558,3.756417,0.47619048,0.7995593,0.7254901960784313,0.26422212,0.3794683776351971,0.47560975609756095,0.7002749770852429,0.5625,-0.016785843
174,Centre Back,Paul McGinn,Motherwell,Premiership,1,1,2024/2025,Scotland,gb-sct,1990-10-22,34,false,#fbb92d,#7e1444,5835360,Paul McGinn,,,,66,175,1990-10-22,522,Scotland,480867,#fbb92d,#7e1444,1051,Premiership,1317,2024/2025,Right Centre Back,Centre Back,2025-01-11 17:00:00.0,9948,7.7018514,10,693.1666,7,0.12983891,0.75259715,0.5,2.3371005,0.25,0.63462704,0.7692307692307693,0.36738682,0.3463035019455253,0.42857142857142855,0.7704280155642024,0.6875,0.33025733
174,Centre Back,Pierce Sweeney,Exeter City,League One,1,3,2024/2025,Republic of Ireland,ie,1994-09-11,30,false,#e50038,#ffff00,10222,Pierce Sweeney,Pierce,Sweeney,,80,183,1994-09-11,1166,Republic of Ireland,480848,#e50038,#ffff00,1004,League One,1317,2024/2025,Right Centre Back,,2024-12-14 15:00:00.0,9078,19.459814,18,1751.3833,18,0.05138795,1.3783742,0.6907216494845361,3.4429927,0.5,1.3487816,0.6857142857142857,0.2937043,0.3714069591527988,0.5617021276595745,0.7632375189107413,0.6682027649769585,0.3116152
174,Centre Back,Priestley Farquharson,Walsall,League Two,1,4,2024/2025,England,gb-eng,1997-03-15,28,false,#ed1a38,#a59560,14112291,Priestley Farquharson,,,,83,191,1997-03-15,618,England,466605,#ed1a38,#a59560,1005,League Two,1317,2024/2025,Centre Back,,2024-08-24 14:30:00.0,85135,2.713148,3,244.18333,3,0.0,1.2598828,0.6666666666666666,2.2114532,,1.0843544,1.0,0.13244443,0.3125,0.4782608695652174,0.65,0.4,-0.078746065
174,Centre Back,Radinio Balker,Huddersfield Town,League One,1,3,2024/2025,Netherlands,nl,1998-09-03,26,false,#1361ab,#f9d925,8085265,Radinio Balker,,,,82,190,1998-09-03,268,Netherlands,262,#1361ab,#f9d925,1004,League One,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-18 14:00:00.0,22288,9.400186,14,846.01666,10,0.0,1.8269049,0.6779661016949152,4.255235,0.3,1.3549252,0.5882352941176471,0.20283163,0.33067729083665337,0.4696969696969697,0.7828685258964143,0.7217391304347827,0.13411738
174,Centre Back,Rafael Tavares,Rangers,Premiership,1,1,2024/2025,Portugal,pt,2002-06-28,22,false,#1b458f,#e51636,14141733,Rafael Tavares Gomes Fernandes,,,Rafael Tavares,83,191,2002-06-28,350,Portugal,427311,#1b458f,#e51636,1051,Premiership,1317,2024/2025,Right Centre Back,,2025-04-13 11:00:00.0,233670,0.43314815,3,38.983334,1,0.0,2.066862,1.0,2.3086789,,0.0,,0.0,0.19047619047619047,1.0,0.9047619047619048,,0.20211166
174,Centre Back,Rarmani Edmonds-Green,Charlton Athletic,League One,1,3,2024/2025,England,gb-eng,1999-01-14,26,false,#ff131a,#959595,13526892,Rarmani Edmonds-Green,,,,73,181,1999-01-14,618,England,94,#ff131a,#959595,1004,League One,1317,2024/2025,Right Centre Back,Right Back,2025-01-28 21:45:00.0,33266,7.065185,11,635.86664,5,0.14153911,2.068909,0.7692307692307693,2.8307822,0.7777778,1.8776747,0.8823529411764706,0.34776253,0.41471571906354515,0.3382352941176471,0.6822742474916388,0.6333333333333333,0.29150537
174,Centre Back,Rarmani Edmonds-Green,Leyton Orient,League One,1,3,2024/2025,England,gb-eng,1999-01-14,26,false,#c30203,#fff624,13526892,Rarmani Edmonds-Green,,,,73,181,1999-01-14,618,England,682945,#c30203,#fff624,1004,League One,1317,2024/2025,Right Centre Back,Left Centre Back,2025-05-25 12:01:00.0,33266,21.689445,20,1952.05,19,0.046105377,0.7841368,0.6090225563909775,3.7345355,0.625,1.8668921,0.8409090909090909,0.19036932,0.32950631458094143,0.40425531914893614,0.7600459242250287,0.6595744680851063,0.082758136
174,Centre Back,Rav van den Berg,Middlesbrough,Championship,1,2,2024/2025,Netherlands,nl,2004-07-07,20,false,#c72520,#959595,14107939,Rav van den Berg,,,,75,190,2004-07-07,268,Netherlands,160,#c72520,#959595,1003,Championship,1317,2024/2025,Right Centre Back,Left Centre Back,2025-05-03 11:30:00.0,51628,26.02315,27,2342.0835,23,0.0,1.4591326,0.6869565217391305,3.0357587,0.7916667,1.1198815,0.7333333333333333,0.48410073,0.19195250659630606,0.6989247311827957,0.9162269129287599,0.7894736842105263,0.0550049
174,Centre Back,Reagan Ogle,Oldham Athletic,National League,1,5,2024/2025,Australia,au,1999-03-29,26,false,#005490,#da2128,14111904,Reagan Ogle,,,,66,173,1999-03-29,224,Australia,466599,#005490,#da2128,1065,National League,1317,2024/2025,Right Centre Back,Right Back,2025-06-01 14:00:00.0,81292,39.705364,39,3573.483,37,0.07555654,0.74554944,0.6345381526104418,3.979311,0.64285713,1.6776699,0.7934782608695652,0.2989305,0.40418679549114334,0.41232227488151657,0.6231884057971014,0.572347266881029,0.34704974
174,Centre Back,Regan Poole,Portsmouth,Championship,1,2,2024/2025,Wales,gb-wls,1998-06-18,26,false,#1964b7,#d1a328,636263,Regan Poole,Regan,Poole,,70,180,1998-06-18,979,Wales,84,#1964b7,#d1a328,1003,Championship,1317,2024/2025,Right Centre Back,Left Centre Back,2025-05-03 11:30:00.0,3884,26.32741,27,2369.4668,23,0.037983228,1.441899,0.5539568345323741,2.9247086,0.61290324,1.1845142,0.7592592592592593,0.23032948,0.2703232125367287,0.4645161290322581,0.7835455435847208,0.5555555555555556,0.017447868
174,Centre Back,Rhys Bennett,Fleetwood Town,League Two,1,4,2024/2025,England,gb-eng,2003-10-30,21,false,#e50000,#23a4e5,14108237,Rhys Bennett,,,,,187,2003-10-30,618,England,466598,#e50000,#23a4e5,1005,League Two,1317,2024/2025,Right Centre Back,Centre Back,2025-05-03 14:00:00.0,52119,30.591667,35,2753.25,26,0.03268864,1.2091994,0.6030927835051546,3.824571,0.60714287,1.0414073,0.7291666666666666,0.43345788,0.3442622950819672,0.494949494949495,0.7455113192818111,0.6089108910891089,0.060478408
174,Centre Back,Rhys Williams,Morecambe,League Two,1,4,2024/2025,England,gb-eng,2001-02-03,24,false,#e30c14,#9dcef7,14104490,Rhys Williams,,,,,195,2001-02-03,618,England,480853,#e30c14,#9dcef7,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-12 14:00:00.0,47424,33.105186,33,2979.4668,32,0.030206747,0.39844018,0.6978723404255319,4.9539065,0.18181819,0.5806405,0.7352941176470589,0.14977954,0.43222222222222223,0.37383177570093457,0.5922222222222222,0.6318681318681318,0.09693446
